ID,Name,Date,Time,Event,Status,Latitude,Longitude,Maximum Wind,Minimum Pressure,Low Wind NE,Low Wind SE,Low Wind SW,Low Wind NW,Moderate Wind NE,Moderate Wind SE,Moderate Wind SW,Moderate Wind NW,High Wind NE,High Wind SE,High Wind SW,High Wind NW,Lat_Lon_Combined,geo_data,address,country,country_code,locality,county,state,house_number,road,postcode,place,suburb,city,state_district,town,hamlet,village,archipelago,city_district,amenity,region,building,municipality,neighbourhood,tourism,leisure,aeroway,residential,highway,township,island,landuse,farm,shop,man_made,isolated_dwelling,quarter,yes,historic,province,subdivision,department,industrial,farmyard,borough,club,office,Lat Split,Long Split
AL081953,            UNNAMED,19530920,1800,  , TS,29.0N,82.7W,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"29.0N, 82.7W","{'place_id': 120507681, 'licence': 'Data Â© OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 87321324, 'lat': '29.003899821193045', 'lon': '-82.70090251253576', 'display_name': 'Withlacoochee Bay Trail, Citrus County, Florida, 34449, United States', 'address': {'road': 'Withlacoochee Bay Trail', 'county': 'Citrus County', 'state': 'Florida', 'postcode': '34449', 'country': 'United States', 'country_code': 'us'}, 'boundingbox': ['28.9955523', '29.0174923', '-82.7352365', '-82.6393775']}","{'road': 'Withlacoochee Bay Trail', 'county': 'Citrus County', 'state': 'Florida', 'postcode': '34449', 'country': 'United States', 'country_code': 'us'}",United States,us,,Citrus County,Florida,,Withlacoochee Bay Trail,34449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,-82.7
AL081953,            UNNAMED,19530921,0,  , TD,29.0N,81.9W,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"29.0N, 81.9W","{'place_id': 98959110, 'licence': 'Data Â© OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 11093028, 'lat': '28.999606', 'lon': '-81.904417', 'display_name': 'Southeast 150th Avenue, Marion County, Florida, 32195, United States', 'address': {'road': 'Southeast 150th Avenue', 'county': 'Marion County', 'state': 'Florida', 'postcode': '32195', 'country': 'United States', 'country_code': 'us'}, 'boundingbox': ['28.9963957', '28.999606', '-81.9044206', '-81.9043656']}","{'road': 'Southeast 150th Avenue', 'county': 'Marion County', 'state': 'Florida', 'postcode': '32195', 'country': 'United States', 'country_code': 'us'}",United States,us,,Marion County,Florida,,Southeast 150th Avenue,32195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,-81.9
AL091953,           FLORENCE,19530926,1500, L, HU,30.3N,86.2W,80,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"30.3N, 86.2W","{'place_id': 55356207, 'licence': 'Data Â© OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'node', 'osm_id': 4932709768, 'lat': '30.3466423', 'lon': '-86.2307992', 'display_name': 'Santa Rosa Beach, Walton County, Florida, 32459, United States', 'address': {'town': 'Santa Rosa Beach', 'county': 'Walton County', 'state': 'Florida', 'postcode': '32459', 'country': 'United States', 'country_code': 'us'}, 'boundingbox': ['30.3066423', '30.3866423', '-86.2707992', '-86.1907992']}","{'town': 'Santa Rosa Beach', 'county': 'Walton County', 'state': 'Florida', 'postcode': '32459', 'country': 'United States', 'country_code': 'us'}",United States,us,,Walton County,Florida,,,32459,,,,,Santa Rosa Beach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.3,-86.2
AL091953,           FLORENCE,19530926,1800,  , HU,30.7N,86.1W,70,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"30.7N, 86.1W","{'place_id': 88082143, 'licence': 'Data Â© OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'node', 'osm_id': 8616130312, 'lat': '30.6994695', 'lon': '-86.0998374', 'display_name': '1973, County Highway 280A, DeFuniak Springs, Walton County, Florida, 32435, United States', 'address': {'house_number': '1973', 'road': 'County Highway 280A', 'village': 'DeFuniak Springs', 'county': 'Walton County', 'state': 'Florida', 'postcode': '32435', 'country': 'United States', 'country_code': 'us'}, 'boundingbox': ['30.6994195', '30.6995195', '-86.0998874', '-86.0997874']}","{'house_number': '1973', 'road': 'County Highway 280A', 'village': 'DeFuniak Springs', 'county': 'Walton County', 'state': 'Florida', 'postcode': '32435', 'country': 'United States', 'country_code': 'us'}",United States,us,,Walton County,Florida,1973,County Highway 280A,32435,,,,,,,DeFuniak Springs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.7,-86.1
AL091953,           FLORENCE,19530927,0,  , TS,31.0N,85.6W,50,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"31.0N, 85.6W","{'place_id': 97752959, 'licence': 'Data Â© OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 7697542, 'lat': '30.9989041275329', 'lon': '-85.5982222791426', 'display_name': 'County Road 91, Geneva County, Alabama, 32452, United States', 'address': {'road': 'County Road 91', 'county': 'Geneva County', 'state': 'Alabama', 'postcode': '32452', 'country': 'United States', 'country_code': 'us'}, 'boundingbox': ['30.996067', '31.087645', '-85.599984', '-85.586519']}","{'road': 'County Road 91', 'county': 'Geneva County', 'state': 'Alabama', 'postcode': '32452', 'country': 'United States', 'country_code': 'us'}",United States,us,,Geneva County,Alabama,,County Road 91,32452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,-85.6
AL091953,           FLORENCE,19530927,600,  , EX,31.2N,84.7W,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"31.2N, 84.7W","{'place_id': 98792905, 'licence': 'Data Â© OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 9392715, 'lat': '31.196938812938317', 'lon': '-84.70004446572219', 'display_name': 'Cooktown Road, Colquitt, Miller County, Georgia, 39837, United States', 'address': {'road': 'Cooktown Road', 'village': 'Colquitt', 'county': 'Miller County', 'state': 'Georgia', 'postcode': '39837', 'country': 'United States', 'country_code': 'us'}, 'boundingbox': ['31.196482', '31.2117804', '-84.7107906', '-84.5380085']}","{'road': 'Cooktown Road', 'village': 'Colquitt', 'county': 'Miller County', 'state': 'Georgia', 'postcode': '39837', 'country': 'United States', 'country_code': 'us'}",United States,us,,Miller County,Georgia,,Cooktown Road,39837,,,,,,,Colquitt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.2,-84.7
AL091953,           FLORENCE,19530927,1200,  , EX,31.6N,83.1W,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"31.6N, 83.1W","{'place_id': 98021192, 'licence': 'Data Â© OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 9330584, 'lat': '31.594691', 'lon': '-83.097607', 'display_name': 'Irwin County, Georgia, United States', 'address': {'county': 'Irwin County', 'state': 'Georgia', 'country': 'United States', 'country_code': 'us'}, 'boundingbox': ['31.593928', '31.594691', '-83.097607', '-83.095279']}","{'county': 'Irwin County', 'state': 'Georgia', 'country': 'United States', 'country_code': 'us'}",United States,us,,Irwin County,Georgia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.6,-83.1
AL091953,           FLORENCE,19530927,1800,  , EX,32.1N,81.3W,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"32.1N, 81.3W","{'place_id': 165806832, 'licence': 'Data Â© OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 260050275, 'lat': '32.099053170160936', 'lon': '-81.30105063730046', 'display_name': 'Pine Barren Road, Bloomingdale, Chatham County, Georgia, 31322, United States', 'address': {'road': 'Pine Barren Road', 'village': 'Bloomingdale', 'county': 'Chatham County', 'state': 'Georgia', 'postcode': '31322', 'country': 'United States', 'country_code': 'us'}, 'boundingbox': ['32.095284', '32.115533', '-81.315905', '-81.2723028']}","{'road': 'Pine Barren Road', 'village': 'Bloomingdale', 'county': 'Chatham County', 'state': 'Georgia', 'postcode': '31322', 'country': 'United States', 'country_code': 'us'}",United States,us,,Chatham County,Georgia,,Pine Barren Road,31322,,,,,,,Bloomingdale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.1,-81.3
AL121953,              HAZEL,19531009,1500, L, HU,26.7N,82.2W,75,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"26.7N, 82.2W","{'place_id': 282521404, 'licence': 'Data Â© OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 1210725, 'lat': '26.5999265', 'lon': '-81.8823135', 'display_name': 'Lee County, Florida, United States', 'address': {'county': 'Lee County', 'state': 'Florida', 'country': 'United States', 'country_code': 'us'}, 'boundingbox': ['26.316129', '26.789551', '-82.33504', '-81.56218']}","{'county': 'Lee County', 'state': 'Florida', 'country': 'United States', 'country_code': 'us'}",United States,us,,Lee County,Florida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.7,-82.2
AL121953,              HAZEL,19531009,1600, L, HU,26.7N,82.1W,75,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"26.7N, 82.1W","{'place_id': 282521404, 'licence': 'Data Â© OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 1210725, 'lat': '26.5999265', 'lon': '-81.8823135', 'display_name': 'Lee County, Florida, United States', 'address': {'county': 'Lee County', 'state': 'Florida', 'country': 'United States', 'country_code': 'us'}, 'boundingbox': ['26.316129', '26.789551', '-82.33504', '-81.56218']}","{'county': 'Lee County', 'state': 'Florida', 'country': 'United States', 'country_code': 'us'}",United States,us,,Lee County,Florida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.7,-82.1
AL121953,              HAZEL,19531009,1800,  , HU,27.1N,81.4W,65,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"27.1N, 81.4W","{'place_id': 282509492, 'licence': 'Data Â© OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 1210702, 'lat': '27.3513186', 'lon': '-81.3615717', 'display_name': 'Highlands County, Florida, United States', 'address': {'county': 'Highlands County', 'state': 'Florida', 'country': 'United States', 'country_code': 'us'}, 'boundingbox': ['27.032288', '27.6466538', '-81.56409', '-80.941808']}","{'county': 'Highlands County', 'state': 'Florida', 'country': 'United States', 'country_code': 'us'}",United States,us,,Highlands County,Florida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.1,-81.4
AL021954,            UNNAMED,19540618,0,  , TD,25.8N,80.8W,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"25.8N, 80.8W","{'place_id': 49655891, 'licence': 'Data Â© OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'node', 'osm_id': 4359216900, 'lat': '25.7597122', 'lon': '-80.7747863', 'display_name': 'Miccosukee Indian Village, Miami-Dade County, Florida, United States', 'address': {'town': 'Miccosukee Indian Village', 'county': 'Miami-Dade County', 'state': 'Florida', 'country': 'United States', 'country_code': 'us'}, 'boundingbox': ['25.7197122', '25.7997122', '-80.8147863', '-80.7347863']}","{'town': 'Miccosukee Indian Village', 'county': 'Miami-Dade County', 'state': 'Florida', 'country': 'United States', 'country_code': 'us'}",United States,us,,Miami-Dade County,Florida,,,,,,,,Miccosukee Indian Village,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.8,-80.8
AL021954,            UNNAMED,19540618,600,  , TD,25.7N,80.8W,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"25.7N, 80.8W","{'place_id': 49655891, 'licence': 'Data Â© OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'node', 'osm_id': 4359216900, 'lat': '25.7597122', 'lon': '-80.7747863', 'display_name': 'Miccosukee Indian Village, Miami-Dade County, Florida, United States', 'address': {'town': 'Miccosukee Indian Village', 'county': 'Miami-Dade County', 'state': 'Florida', 'country': 'United States', 'country_code': 'us'}, 'boundingbox': ['25.7197122', '25.7997122', '-80.8147863', '-80.7347863']}","{'town': 'Miccosukee Indian Village', 'county': 'Miami-Dade County', 'state': 'Florida', 'country': 'United States', 'country_code': 'us'}",United States,us,,Miami-Dade County,Florida,,,,,,,,Miccosukee Indian Village,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.7,-80.8
AL021954,            UNNAMED,19540618,1200,  , TD,25.7N,80.8W,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"25.7N, 80.8W","{'place_id': 49655891, 'licence': 'Data Â© OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'node', 'osm_id': 4359216900, 'lat': '25.7597122', 'lon': '-80.7747863', 'display_name': 'Miccosukee Indian Village, Miami-Dade County, Florida, United States', 'address': {'town': 'Miccosukee Indian Village', 'county': 'Miami-Dade County', 'state': 'Florida', 'country': 'United States', 'country_code': 'us'}, 'boundingbox': ['25.7197122', '25.7997122', '-80.8147863', '-80.7347863']}","{'town': 'Miccosukee Indian Village', 'county': 'Miami-Dade County', 'state': 'Florida', 'country': 'United States', 'country_code': 'us'}",United States,us,,Miami-Dade County,Florida,,,,,,,,Miccosukee Indian Village,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.7,-80.8
AL021954,            UNNAMED,19540618,1800,  , TD,25.8N,80.8W,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"25.8N, 80.8W","{'place_id': 49655891, 'licence': 'Data Â© OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'node', 'osm_id': 4359216900, 'lat': '25.7597122', 'lon': '-80.7747863', 'display_name': 'Miccosukee Indian Village, Miami-Dade County, Florida, United States', 'address': {'town': 'Miccosukee Indian Village', 'county': 'Miami-Dade County', 'state': 'Florida', 'country': 'United States', 'country_code': 'us'}, 'boundingbox': ['25.7197122', '25.7997122', '-80.8147863', '-80.7347863']}","{'town': 'Miccosukee Indian Village', 'county': 'Miami-Dade County', 'state': 'Florida', 'country': 'United States', 'country_code': 'us'}",United States,us,,Miami-Dade County,Florida,,,,,,,,Miccosukee Indian Village,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.8,-80.8
AL021954,            UNNAMED,19540619,0,  , TD,25.8N,80.8W,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"25.8N, 80.8W","{'place_id': 49655891, 'licence': 'Data Â© OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'node', 'osm_id': 4359216900, 'lat': '25.7597122', 'lon': '-80.7747863', 'display_name': 'Miccosukee Indian Village, Miami-Dade County, Florida, United States', 'address': {'town': 'Miccosukee Indian Village', 'county': 'Miami-Dade County', 'state': 'Florida', 'country': 'United States', 'country_code': 'us'}, 'boundingbox': ['25.7197122', '25.7997122', '-80.8147863', '-80.7347863']}","{'town': 'Miccosukee Indian Village', 'county': 'Miami-Dade County', 'state': 'Florida', 'country': 'United States', 'country_code': 'us'}",United States,us,,Miami-Dade County,Florida,,,,,,,,Miccosukee Indian Village,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.8,-80.8
AL021954,            UNNAMED,19540619,600,  , TD,25.9N,80.8W,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"25.9N, 80.8W","{'place_id': 282508356, 'licence': 'Data Â© OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 1210692, 'lat': '25.6364246', 'lon': '-80.4989467', 'display_name': 'Miami-Dade County, Florida, United States', 'address': {'county': 'Miami-Dade County', 'state': 'Florida', 'country': 'United States', 'country_code': 'us'}, 'boundingbox': ['25.13735', '25.9791962', '-80.8736', '-80.042754']}","{'county': 'Miami-Dade County', 'state': 'Florida', 'country': 'United States', 'country_code': 'us'}",United States,us,,Miami-Dade County,Florida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.9,-80.8
AL021954,            UNNAMED,19540619,1200,  , TD,26.1N,80.7W,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"26.1N, 80.7W","{'place_id': 282537988, 'licence': 'Data Â© OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 1210714, 'lat': '26.1598074', 'lon': '-80.4623642', 'display_name': 'Broward County, Florida, United States', 'address': {'county': 'Broward County', 'state': 'Florida', 'country': 'United States', 'country_code': 'us'}, 'boundingbox': ['25.95675', '26.3554984', '-80.8813893', '-80.015276']}","{'county': 'Broward County', 'state': 'Florida', 'country': 'United States', 'country_code': 'us'}",United States,us,,Broward County,Florida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.1,-80.7
AL021954,            UNNAMED,19540619,1800,  , TD,26.6N,80.6W,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"26.6N, 80.6W","{'place_id': 282509520, 'licence': 'Data Â© OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 1210748, 'lat': '26.6279798', 'lon': '-80.4494174', 'display_name': 'Palm Beach County, Florida, United States', 'address': {'county': 'Palm Beach County', 'state': 'Florida', 'country': 'United States', 'country_code': 'us'}, 'boundingbox': ['26.3206768', '26.9709235', '-80.886232', '-79.974306']}","{'county': 'Palm Beach County', 'state': 'Florida', 'country': 'United States', 'country_code': 'us'}",United States,us,,Palm Beach County,Florida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.6,-80.6
AL021954,            UNNAMED,19540620,0,  , TD,27.1N,80.4W,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"27.1N, 80.4W","{'place_id': 282508208, 'licence': 'Data Â© OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 1210698, 'lat': '27.0673711', 'lon': '-80.3994412', 'display_name': 'Martin County, Florida, United States', 'address': {'county': 'Martin County', 'state': 'Florida', 'country': 'United States', 'country_code': 'us'}, 'boundingbox': ['26.9563215', '27.2638453', '-80.885639', '-80.022754']}","{'county': 'Martin County', 'state': 'Florida', 'country': 'United States', 'country_code': 'us'}",United States,us,,Martin County,Florida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.1,-80.4
AL031954,              ALICE,19540626,0,  , TS,26.6N,99.0W,50,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"26.6N, 99.0W","{'place_id': 104624231, 'licence': 'Data Â© OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 21238243, 'lat': '26.600020336692175', 'lon': '-99.00121444586266', 'display_name': 'Starr County, Texas, United States', 'address': {'county': 'Starr County', 'state': 'Texas', 'country': 'United States', 'country_code': 'us'}, 'boundingbox': ['26.55146', '26.600952', '-99.006782', '-99.000817']}","{'county': 'Starr County', 'state': 'Texas', 'country': 'United States', 'country_code': 'us'}",United States,us,,Starr County,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.6,-99
AL031954,              ALICE,19540626,600,  , TS,27.8N,99.8W,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"27.8N, 99.8W","{'place_id': 105426017, 'licence': 'Data Â© OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 21313116, 'lat': '27.804268817919095', 'lon': '-99.80094839628998', 'display_name': 'Webb County, Texas, United States', 'address': {'county': 'Webb County', 'state': 'Texas', 'country': 'United States', 'country_code': 'us'}, 'boundingbox': ['27.780333', '27.821259', '-99.824634', '-99.787064']}","{'county': 'Webb County', 'state': 'Texas', 'country': 'United States', 'country_code': 'us'}",United States,us,,Webb County,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.8,-99.8
AL031954,              ALICE,19540627,0,  , TD,29.7N,102.7W,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"29.7N, 102.7W","{'place_id': 282597649, 'licence': 'Data Â© OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 1814604, 'lat': '29.8462742', 'lon': '-103.2400734', 'display_name': 'Brewster County, Texas, United States', 'address': {'county': 'Brewster County', 'state': 'Texas', 'country': 'United States', 'country_code': 'us'}, 'boundingbox': ['28.97153', '30.665846', '-103.8007547', '-102.320851']}","{'county': 'Brewster County', 'state': 'Texas', 'country': 'United States', 'country_code': 'us'}",United States,us,,Brewster County,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.7,-102.7
